"","VDC_Jur","NAME_1","NAME_2","NAME_3","Frst_size","CF_area","CF","PropCommFrst","NM_2015","Ppl2022","Ppl2015","RoadDensity","Deprvtn","Slope2022","PrecipAnom","MedGapSize_M","MedGapDist_M","TotalGapSize_ha","NGaps","PreGapArea_Ha","PreGapN","MedLossSize_M","MedLossDist_M","TotaLossSize_Ha","NLosses"
"1713","Kavrepalanchok_DeuvumiBaluwa","Central","Bagmati","Kavrepalanchok",1042.78308695,447.49,TRUE,0.429130473633637,-43160.7548828125,8902,8309,6.52490746300712,69.3397903442383,902,1.491298341,102.96150485985,29.9832517136976,53.3668355127258,913,52.3251673243882,911,84.2259195819497,19.4476634048504,0.126346254531667,13
"1714","Kavrepalanchok_Devitar","Central","Bagmati","Kavrepalanchok",548.48730565,94.02,TRUE,0.171416911624926,-41652.9609375,3303,3187,5.98461217112717,71.4677886962891,1422,1.640974289,46.7712448239326,14.1921558985767,20.5443476419993,373,19.7081162284885,372,84.1724891811609,87.0738015807223,0.0252526534505188,3
"1715","Kavrepalanchok_DhulikhelN.P","Central","Bagmati","Kavrepalanchok",664.66948014,120,TRUE,0.180540860661639,-32156.25,14292,17122,7.53609262039812,49.849702835083,1477,1.528870537,NA,NA,NA,NA,NA,NA,84.220899425447,52.0863882512481,0.277914881253615,23
"1716","Kavrepalanchok_Dhunkharka","Central","Bagmati","Kavrepalanchok",2371.77572592,765.09,TRUE,0.322581090462601,-18872.470703125,8182,5907,3.70324589614915,67.0703506469727,2190,1.89751976,121.76375108771,33.7027926118512,40.9791430186622,525,40.0088226730242,523,168.614149220288,254.365572119277,0.354015027037635,7
"1717","Kavrepalanchok_DhuseniSiwalaya","Central","Bagmati","Kavrepalanchok",320.15125946,98.25,TRUE,0.306886189252288,-16136.6513671875,2016,2002,3.76602781689821,72.6562423706055,1516,1.609141765,46.7959110960364,15.3834371638141,10.4455490993824,274,10.4455490993824,274,84.228231113404,8.66204124413393,0.0084228231113404,1
"1718","Kavrepalanchok_Dolalghat","Central","Bagmati","Kavrepalanchok",708.95528088,49,TRUE,0.0691157839168334,-8802.5380859375,4471,6285,5.26966697285311,69.0927810668945,907,1.64155179,84.2133124489337,38.7700209088169,23.4527553324871,504,23.3460028210303,502,168.490873958915,80.6825158237054,1.8962667928569,34
"1719","Kavrepalanchok_Falatebhumlu","Central","Bagmati","Kavrepalanchok",619.74773855,0,FALSE,0,-16475.05078125,1827,1155,3.94938202078332,66.5899124145508,1130,1.611646809,84.2229927517474,26.8929295005042,17.6298672014643,429,17.6298672014643,429,84.2155477441847,58.2073354905147,0.0505297911334783,5
"1720","Kavrepalanchok_Falemetar","Central","Bagmati","Kavrepalanchok",4107.90927571,351.94,TRUE,0.0856737518720327,-2918.16162109375,4750,4992,1.51593635601262,83.6047973632812,1659,1.816659253,103.096193618141,37.6543972646011,95.8762040460166,1596,95.216295236893,1594,126.545817600563,129.928069208764,0.362762306566536,10
"1721","Kavrepalanchok_Foksingtar","Central","Bagmati","Kavrepalanchok",2749.55961172,648.82,TRUE,0.235972334345618,-3345.35424804688,3473,2843,1.27252041246111,84.1784286499023,1381,1.630341969,121.872861076146,34.8663826511304,64.4253099318307,1007,64.4253099318307,1007,210.901092533022,218.065287565902,0.0421802185066044,2
"1722","Kavrepalanchok_GairiBisounaDeupur","Central","Bagmati","Kavrepalanchok",553.62056262,27.75,TRUE,0.0501245832862016,-20942.7734375,3019,6084,5.00802905433072,71.6310882568359,1005,1.656936107,158.929959194735,39.7215040283417,33.7186783424485,461,29.275558622787,444,84.1345870681107,91.2836671505479,2.76788497917578,123
"1723","Kavrepalanchok_Ghartichhap","Central","Bagmati","Kavrepalanchok",1816.12442738,681.07,TRUE,0.375012851395063,-6511.96923828125,2875,3139,1.5833820902866,79.8898544311523,787,1.773871189,NA,NA,NA,NA,NA,NA,84.422978894785,218.794588219228,0.0928654534943402,6
"1724","Kavrepalanchok_Gokule","Central","Bagmati","Kavrepalanchok",4302.4349292,1907.87,TRUE,0.44343959441468,-3166.61499023438,4904,5813,1.81160569506102,84.557430267334,1039,1.843030636,89.0844732299447,34.8086534537936,101.660452034825,1594,102.538427203612,1596,84.4233388900757,138.754362324243,0.438953094746172,18
"1725","Kavrepalanchok_Gothpani","Central","Bagmati","Kavrepalanchok",920.38248805,406.58,TRUE,0.441751125514583,-24939.189453125,3268,2807,3.97228378129625,74.0362510681152,1542,1.602757038,84.2418526643887,28.8809087934432,29.5197589728234,580,29.3793469772512,578,84.2488921098411,111.001217964942,0.657108413545042,37
"1726","Kavrepalanchok_HokseBazar","Central","Bagmati","Kavrepalanchok",963.83493468,340.59,TRUE,0.353369635966846,-31700.4365234375,6771,6120,7.14849054682518,66.3066444396973,903,1.555098497,112.271227926016,30.3096849467227,35.5251292886827,682,35.1846048932634,679,84.1951201967895,174.255147626497,0.168385682101548,17
"1727","Kavrepalanchok_JaisithokMandan","Central","Bagmati","Kavrepalanchok",427.55746991,148.17,TRUE,0.346549903644975,-34343.9609375,3402,3563,6.37552031475362,71.1648902893066,1003,1.621177825,56.1156769059598,15.5338486189347,17.043181909579,385,17.043181909579,385,84.1791741736233,21.28987229355,0.0168358348347247,2
"1728","Kavrepalanchok_JyamdiMandan","Central","Bagmati","Kavrepalanchok",959.69800655,182.41,TRUE,0.190070208289525,-45968.416015625,4928,5862,4.63207921698376,70.4360580444336,914,1.70048632,93.5246167257428,23.411703044684,31.0888852349367,577,30.1122739275802,578,168.327364049852,43.2804936428376,0.311451866360381,19
"1729","Kavrepalanchok_KalatiBhumidanda","Central","Bagmati","Kavrepalanchok",2454.54481294,0,FALSE,0,-5183.4736328125,3684,4595,1.76576019167985,69.1250762939453,2136,1.877493265,149.791474573314,95.1998517339652,29.4733428082425,383,29.4733428082425,383,NA,NA,NA,NA
"1730","Kavrepalanchok_KanpurKalapani","Central","Bagmati","Kavrepalanchok",1190.19968686,0,FALSE,0,-6676.27490234375,4852,5426,5.06500350497019,71.2252006530762,1395,1.526653378,93.6441309442744,30.2043710856027,37.2731961566411,822,35.9856569147009,815,84.279616843909,26.0056407298587,0.455131542854384,27
"1731","Kavrepalanchok_KartikeDeurali","Central","Bagmati","Kavrepalanchok",487.59041299,24.13,TRUE,0.0494882576792889,-8464.138671875,4502,3679,4.73404485297981,72.7325401306152,1150,1.591649414,NA,NA,NA,NA,NA,NA,168.544538386166,13.0260157692064,0.851185821255297,36
"1732","Kavrepalanchok_KatunjeBesi","Central","Bagmati","Kavrepalanchok",560.72831343,67.75,TRUE,0.120825002728274,-23193.2861328125,2740,2883,3.71546865333024,68.3679542541504,1136,1.520896384,98.342512845993,35.1827975933857,19.1604811670382,382,18.3568399936944,378,84.3001640029252,65.1357677435387,2.22546901924796,23
"1733","Kavrepalanchok_KavreNityaChandeswor","Central","Bagmati","Kavrepalanchok",515.66404795,0,FALSE,0,-55054.1484375,6082,5921,6.10507844134464,59.2930183410645,1242,1.395503877,126.338432151824,21.5990902090354,19.3167876504857,364,19.3167876504857,364,NA,NA,NA,NA
"1734","Kavrepalanchok_KhaharePangu","Central","Bagmati","Kavrepalanchok",1058.03495281,0,FALSE,0,-25758.6298828125,3725,2883,2.76917097959315,69.2554550170898,1502,1.775553805,103.019834216684,29.6212283743326,25.5115062140636,473,25.5115062140636,473,NA,NA,NA,NA
"1735","Kavrepalanchok_Khanalthok","Central","Bagmati","Kavrepalanchok",540.93691897,100.28,TRUE,0.185382059318383,-18136.5932617188,4267,5657,7.14846601098751,66.9245834350586,1210,1.586843028,93.6584364045411,19.4473942506092,27.1031362967994,477,26.9148787025079,476,84.2946339584887,162.221140426809,0.00842946339584887,1
"1736","Kavrepalanchok_Kharelthok","Central","Bagmati","Kavrepalanchok",654.05914985,183.64,TRUE,0.280769713323505,-31700.4365234375,2474,2871,5.73240025012724,69.5183181762695,1092,1.466023067,116.982974788174,48.4405787608212,33.5492361413509,558,33.5492361413509,558,84.240445215255,284.111610583087,0.0252720807585865,3
"1737","Kavrepalanchok_Kharpachok","Central","Bagmati","Kavrepalanchok",589.07423353,0,FALSE,0,-11732.9677734375,2168,1208,3.44178419236512,74.2050552368164,1218,1.503696075,74.9659212492406,25.4642978674733,12.067256861265,293,11.9698185086137,290,84.3262154944241,36.0233231622619,0.750438411120325,23
"1738","Kavrepalanchok_KolatiBhumlu","Central","Bagmati","Kavrepalanchok",327.35939967,0,FALSE,0,-23151.3256835938,1581,1589,3.0685831907655,77.4155731201172,952,1.540766638,74.8846005033702,23.6652744156618,14.0032404267186,303,13.5970288703922,299,168.475609794259,19.4475865647838,0.463310936883092,21
"1739","Kavrepalanchok_Koshidekha","Central","Bagmati","Kavrepalanchok",450.80932988,0,FALSE,0,-15478.8129882812,2423,2116,5.74732340600909,71.6885070800781,903,1.524189212,NA,NA,NA,NA,NA,NA,84.2407092228532,26.045803561749,0.303251483099163,9
"1740","Kavrepalanchok_KuruwasChapakhori","Central","Bagmati","Kavrepalanchok",365.20751628,21.28,TRUE,0.0582682421675158,-26773.2001953125,2751,3308,6.36702646913091,72.7983779907227,1303,1.496710289,74.9411205202341,21.8981008255775,13.5190113169206,299,12.7882647917245,294,84.3211852256209,78.0439440949154,0.244521482248232,18
"1741","Kavrepalanchok_Kushadevi","Central","Bagmati","Kavrepalanchok",1948.60890058,101.64,TRUE,0.0521602872540236,-15145.5650024414,7556,8496,4.75194567373234,71.0058364868164,1801,1.869388161,215.326802404597,91.0862068403789,74.2981242914001,958,72.7096318841593,950,84.258193153888,72.6696829223103,0.505506250318512,37
"1742","Kavrepalanchok_Machchhegaun","Central","Bagmati","Kavrepalanchok",853.86584478,77.41,TRUE,0.0906582696488402,-6576.09375,7297,7343,5.73875087527328,75.037971496582,1016,1.384219227,74.9541783835739,19.3862432565194,31.955143261289,702,27.3199146084942,675,84.3337094448507,39.7757810233119,2.67329160103798,97
"1743","Kavrepalanchok_MadanKundari","Central","Bagmati","Kavrepalanchok",103.261026476,194.2,TRUE,1,-15040.232421875,1699,2280,7.23626760536206,74.4880867004395,888,1.485166509,42.1457009427249,12.9649270384605,2.76098376991712,116,2.95863095621262,119,84.3051661867648,8.67014986533817,0.497387005480006,30
"1744","Kavrepalanchok_MahadevsthanMandan","Central","Bagmati","Kavrepalanchok",1179.17278426,0,FALSE,0,-11446.0625,12540,9814,5.55575379907885,65.342887878418,866,1.770287358,107.516516089439,25.9995233164599,58.5428257626869,1040,49.9101138585288,986,84.1582503095269,34.615257904879,8.22127444686219,379
"1745","Kavrepalanchok_Mahadevtar","Central","Bagmati","Kavrepalanchok",1415.63801309,341.75,TRUE,0.241410584372513,-15054.4887695312,2030,2503,1.53628453441505,75.8086853027344,1648,1.599710176,112.435847152025,66.2855251011738,24.2399649255618,401,23.3432319328278,399,84.3228287957609,92.3671937816336,0.109609004810452,10
"1746","Kavrepalanchok_MahankalChaur","Central","Bagmati","Kavrepalanchok",2109.69735514,537,TRUE,0.254538879091672,-22164.4594726562,3752,4164,2.90110660599575,74.0738906860352,1804,1.866394995,140.493071828038,29.0572427581742,45.342722665564,675,45.3417859163908,674,84.3081932514906,120.176996702502,0.0337232575606555,4
"1747","Kavrepalanchok_MahendraJyoti","Central","Bagmati","Kavrepalanchok",393.68758732,113.77,TRUE,0.288985489165359,-41244.4365234375,3830,4097,4.84813753025697,63.4046974182129,1617,1.859321909,NA,NA,NA,NA,NA,NA,84.2266130708158,43.3095782002437,0.614826653031632,34
"1748","Kavrepalanchok_MajhiFeda","Central","Bagmati","Kavrepalanchok",421.20297319,49.9,TRUE,0.118470198873669,-19594.9946289062,3025,3208,3.78081806023422,74.040412902832,1275,1.621103688,93.6036137789488,25.9872623372063,14.4980533620568,299,14.5289449920939,302,168.498178707436,39.3245541464197,0.11795038805306,4
"1749","Kavrepalanchok_Mangaltar","Central","Bagmati","Kavrepalanchok",1341.78184093,649.03,TRUE,0.48370754484958,-5056.69287109375,4439,6203,3.08458790841866,74.6696624755859,1174,1.399896625,74.9592686221004,36.0336171311649,41.7584788994659,740,38.0406673785351,711,84.3369297459722,30.4326234976877,2.69852475182898,121
"1750","Kavrepalanchok_MathurapatiFulbari","Central","Bagmati","Kavrepalanchok",759.02872683,0,FALSE,0,-34358.216796875,6217,5358,8.64920313483049,66.9975166320801,1290,1.580532091,93.6139054372907,22.4027764098307,34.8645919843791,653,34.8645919843791,653,252.777514226735,48.6487388877785,0.0505555028453469,2
"1751","Kavrepalanchok_Methinkot","Central","Bagmati","Kavrepalanchok",1463.80790714,402.89,TRUE,0.275234201178193,-49837.0297851562,7252,5448,6.50644059094042,69.7056159973145,1179,1.390231541,131.068159786984,34.730144040311,56.1665699050011,923,55.2462509903576,919,84.2625125255436,82.2222940735298,0.160111568199098,12
"1752","Kavrepalanchok_Milche","Central","Bagmati","Kavrepalanchok",2039.99618661,46.87,TRUE,0.0229755331444453,-6389.91792297363,3668,3469,1.67275446344122,79.5846633911133,953,1.849484649,121.857926644385,49.8985633928361,64.7767145975625,955,64.9229616326021,959,168.740181878209,44.4639247544744,0.843744032197073,25
"1753","Kavrepalanchok_NagreGagarche","Central","Bagmati","Kavrepalanchok",366.4628929,0,FALSE,0,-2420.43432617188,2557,2688,3.74267062467766,77.5370979309082,1417,1.607402681,56.1523795872927,19.8647428721755,11.5156319370555,362,12.5618824993543,376,84.2316977921873,30.430377674908,0.0168463395584375,2
"1754","Kavrepalanchok_Nala","Central","Bagmati","Kavrepalanchok",590.47102936,181.1,TRUE,0.306704293682775,-41652.9609375,8291,8650,6.0796040467316,62.0129089355469,1620,1.729860222,60.8076164936647,19.6111850041988,10.9192118900489,228,10.6367109831478,226,84.1908207535744,76.3706851409656,0.151548516735062,7
"1755","Kavrepalanchok_NasikasthanSanga","Central","Bagmati","Kavrepalanchok",600.62813238,243.01,TRUE,0.40459310328517,-41244.4365234375,8915,7356,6.04332886106342,61.1072330474854,1615,1.805677037,NA,NA,NA,NA,NA,NA,84.2155477292836,34.2818509182289,0.867347918907926,50
"1756","Kavrepalanchok_NayagaunDeupur","Central","Bagmati","Kavrepalanchok",1000.20642331,219.19,TRUE,0.219144763412567,-20942.7734375,5121,5308,4.34550481519261,65.6977081298828,1183,1.687571711,158.948154970072,51.7521165283158,53.9840647029502,654,48.6809643234527,635,84.1515582129359,58.9821214909385,2.69273243589811,143
"1757","Kavrepalanchok_Panauti","Central","Bagmati","Kavrepalanchok",1519.01556693,974.76,TRUE,0.641705076117182,-54213.8896484375,31066,32878,5.98113997201318,59.192590713501,1500,1.714906865,112.336023304611,29.7376498998544,50.0317463641666,807,48.7915851919748,799,84.242161244154,21.2899703210412,1.58371577003077,77
"1758","Kavrepalanchok_Panchkhal","Central","Bagmati","Kavrepalanchok",994.80657068,726.91,TRUE,0.730704864065303,-22897.8984375,12413,14676,6.45284369645137,59.4282569885254,907,1.526831097,93.5794905927032,27.9715350885781,44.8813100736793,781,43.7428423887478,771,84.2009396627545,59.6954104715281,0.951343152987584,51
"1759","Kavrepalanchok_Patalekhet","Central","Bagmati","Kavrepalanchok",797.35166461,205.43,TRUE,0.257640397728999,-55054.1484375,5612,4818,6.37531477109672,69.548713684082,1266,1.5798905,149.749992407858,42.7049562863637,39.9612818180365,602,39.9612818180365,602,84.2232114672661,38.9672776473836,0.0168446422934532,2
"1760","Kavrepalanchok_PokhariChauri","Central","Bagmati","Kavrepalanchok",191.247981228,64.9,TRUE,0.339349987295438,-16136.6513671875,2805,3817,5.29087772945433,59.9146938323975,1183,1.588617102,46.8121736012399,18.6118569843526,8.99848381362762,239,9.08555538222473,240,84.2646883707494,4.33294447067734,0.0337059214983135,4
"1761","Kavrepalanchok_PokhariNarayansthan","Central","Bagmati","Kavrepalanchok",914.29588114,150.05,TRUE,0.164115362537681,-20197.1064453125,5222,3539,5.39749609144096,73.0434799194336,1532,1.558323425,84.3076214250177,32.7529228394362,24.150921346705,473,24.1406181524429,472,84.2992753442377,38.9882667738953,0.286622796344012,18
"1762","Kavrepalanchok_PuranogaunDapcha","Central","Bagmati","Kavrepalanchok",369.85307958,13.22,TRUE,0.0357439230058932,-11460.318359375,1975,2373,6.44297302365887,69.4894485473633,1567,1.704055254,98.3243388207629,27.1486816469605,17.0552626107963,318,17.0552626107963,318,NA,NA,NA,NA
"1763","Kavrepalanchok_RaviOpi","Central","Bagmati","Kavrepalanchok",569.79174355,80.34,TRUE,0.140998884082549,-55054.1484375,4034,5229,6.97087631569543,70.0049324035645,1165,1.487874908,NA,NA,NA,NA,NA,NA,84.2058321274817,32.4498165800569,0.218916229024902,13
"1764","Kavrepalanchok_RyaleBhir","Central","Bagmati","Kavrepalanchok",2564.8483114,29,TRUE,0.0113067115396663,-9088.1865234375,9341,7566,5.50007365409664,69.3259735107422,1857,1.915561551,205.889303937554,43.7934829509668,80.9061960889135,1047,76.9227019830009,1036,84.2313347943127,9.72385190360338,1.5414240190912,97
"1765","Kavrepalanchok_Saldhara","Central","Bagmati","Kavrepalanchok",1348.85285576,234.86,TRUE,0.17411832506198,-5290.20581054688,2955,2928,2.04706312277775,74.9276275634766,926,1.789551358,NA,NA,NA,NA,NA,NA,84.3738307356834,48.6178866371969,0.506179307183251,27
"1766","Kavrepalanchok_SalleBhumlu","Central","Bagmati","Kavrepalanchok",240.068475969,92.73,TRUE,0.386264792266912,-7672.5126953125,2152,2119,4.96367964002919,80.4379501342773,1361,1.669657407,65.5052306577563,17.008223640822,10.1083414235605,238,10.1083414235605,238,NA,NA,NA,NA
"1767","Kavrepalanchok_Salmechakala","Central","Bagmati","Kavrepalanchok",2870.28632534,197.4,TRUE,0.0687736266090516,-8390.12646484375,4768,4470,1.69042005113528,82.0384826660156,1120,1.854775,89.0685174316168,31.2031994684561,89.080340633839,1690,89.080340633839,1690,168.739066395909,39.0962734769978,0.134996490778402,7
"1768","Kavrepalanchok_SankhupatiChour","Central","Bagmati","Kavrepalanchok",476.6849009,132.82,TRUE,0.278632697929451,-74300.4462890625,3796,4052,4.90385999014815,73.2074203491211,1517,1.700425348,102.965420698747,33.1186811031359,15.8124008347582,329,15.8124008347582,329,126.391111690551,52.1608143122556,0.10110292446129,6
"1769","Kavrepalanchok_Sanowangthali","Central","Bagmati","Kavrepalanchok",999.87495117,88,TRUE,0.0880110056732866,-10092.9470214844,1916,1813,3.92563516973089,72.7668762207031,1914,1.585589293,102.941172884777,36.7581599964658,17.978471156708,260,17.2204964944951,259,336.864767983556,29.1715645237767,0.277914233221859,7
"1770","Kavrepalanchok_Saping","Central","Bagmati","Kavrepalanchok",1593.04340116,489.04,TRUE,0.306984731014797,-21130.3011474609,4648,3862,3.58525424279008,72.0171089172363,1226,1.692823262,149.665326662362,55.4035676992624,44.9531815566786,649,45.4984476866199,654,84.1961122564971,208.424452701739,0.437770957916602,24
"1771","Kavrepalanchok_SaradaBatase","Central","Bagmati","Kavrepalanchok",182.089667923,0,FALSE,0,-39942.2294921875,3149,2846,5.41049530080073,64.4717979431152,1506,1.736663784,NA,NA,NA,NA,NA,NA,168.492769554257,26.0473593253857,0.0168492769554257,1
"1772","Kavrepalanchok_Saramthali","Central","Bagmati","Kavrepalanchok",379.916028122,28.8,TRUE,0.0758062252397302,-15140.4135742188,1313,1873,4.03858529042343,68.7153472900391,1169,1.574794843,56.1882349643856,42.1362201471747,7.33605297612231,119,7.1974539610073,117,126.418370688334,229.390895335071,2.88230339379869,44
"1773","Kavrepalanchok_Sarasyunkhark","Central","Bagmati","Kavrepalanchok",1087.83165229,277.34,TRUE,0.254947536612094,-15478.8129882812,4968,5862,3.47983011365823,68.7867431640625,1042,1.475874531,NA,NA,NA,NA,NA,NA,84.2699622735381,142.187779035003,0.0674160883054137,6
"1774","Kavrepalanchok_SathigharBhagawati","Central","Bagmati","Kavrepalanchok",785.62987318,0,FALSE,0,-31700.4365234375,2609,3039,4.42846422773201,72.8214416503906,1143,1.505512067,84.2241098359227,29.7373880252841,30.3144484161869,587,30.1721971802747,586,84.2278348654509,30.4301094531436,0.513728521699086,17
"1775","Kavrepalanchok_SikharAmbote","Central","Bagmati","Kavrepalanchok",2044.57421441,38,TRUE,0.0185857767999708,-17972.650390625,4008,4460,2.36318169244322,72.2152557373047,1570,1.644635374,NA,NA,NA,NA,NA,NA,210.75143029727,9.72396465542919,0.0421502860594541,2
"1776","Kavrepalanchok_SimalchourSyampati","Central","Bagmati","Kavrepalanchok",848.32996562,0,FALSE,0,-42144.1962890625,4171,4606,6.80137057002079,71.2181434631348,1542,1.746692275,177.873715229332,34.4103347303253,41.7454516122671,677,41.640595886804,675,84.2586218155921,26.9014344768146,0.0168517243631184,2
"1777","Kavrepalanchok_Simthali","Central","Bagmati","Kavrepalanchok",558.03956303,61.68,TRUE,0.110529797681538,-9505.84606933594,1570,2080,2.11022509164067,73.8278617858887,1621,1.686495696,84.1886532902718,30.3809128887404,12.4138248499852,175,12.6869526842557,178,84.1898284591734,26.0396278568219,0.00841898284591734,1
"1778","Kavrepalanchok_SipaliChilaune","Central","Bagmati","Kavrepalanchok",2152.50198248,335.98,TRUE,0.156088125694965,-26787.4565429688,3665,3541,2.8288244914204,75.9264907836914,1645,1.486108455,140.527816512622,86.0320460543339,56.0499018875882,930,55.755699615098,928,84.340083848685,150.311342046348,0.387933494286612,25
"1779","Kavrepalanchok_Sisakhani","Central","Bagmati","Kavrepalanchok",716.79141627,0,FALSE,0,-3594.17041015625,1673,2108,3.96023377514924,77.9028472900391,1365,1.544300583,NA,NA,NA,NA,NA,NA,84.342777647078,138.866609714291,0.0674675771482289,5
"1780","Kavrepalanchok_ThuloParsel","Central","Bagmati","Kavrepalanchok",553.70571408,27.4,TRUE,0.0494847701644654,-15040.232421875,3035,2976,4.30254184339701,76.1429672241211,942,1.598452977,84.3028846345842,26.0080971770554,20.5926441455051,459,19.7543715361573,449,84.3076010383666,51.6184317482427,5.13345831589289,89
"1781","Kavrepalanchok_TukuchaNala","Central","Bagmati","Kavrepalanchok",676.381633217,545.08,TRUE,0.805876406500714,-45265.9638671875,11403,5897,6.7047991983687,60.3917770385742,1695,1.717869892,NA,NA,NA,NA,NA,NA,84.1804986819625,19.4478379421443,0.202029771531001,16
"1782","Kavrepalanchok_UgrataraJanagal","Central","Bagmati","Kavrepalanchok",228.734460996,0,FALSE,0,-32156.25,9567,8356,7.97518961803909,49.1368637084961,1513,1.80308885,102.93203795515,25.4588898750984,2.19891728301253,61,1.46346446910389,60,84.2207012325525,9.72385401384473,0.176850271132588,13
"1783","Khotang_Ainselukharka","East","Sagarmatha","Khotang",1382.83086415,602.93,TRUE,0.43601138478393,-1689.60534667969,4044,3692,2.44868392934161,77.5284271240234,1746,1.40650965,NA,NA,NA,NA,NA,NA,211.048347923905,260.103901831946,0.303853432845697,6
"1784","Khotang_Arkhaule","East","Sagarmatha","Khotang",1074.88960748,798.67,TRUE,0.743025138993039,-4544.38110351562,3603,4019,2.68236585611104,80.9670486450195,1122,1.582970273,37.5820127762854,14.2492220405576,34.1647523534426,1013,33.843619122595,1012,84.53348226659,92.7723085747185,0.0591706715714186,6
"1785","Khotang_Badahare","East","Sagarmatha","Khotang",923.20545004,292.18,TRUE,0.316484266841515,-3531.67565917969,1619,1775,4.79970263663894,76.1574783325195,928,1.617683373,93.9312303159386,45.382685807995,36.5685054937724,528,36.7939375005625,529,126.793661525473,22.6948575509896,0.0760784608110786,4
"1786","Khotang_BadakaDiyale","East","Sagarmatha","Khotang",702.53131067,411.14,TRUE,0.585226585286139,-1729.48522949219,2021,2961,1.5409709466205,77.747386932373,1217,1.474449313,84.6610595062375,26.1144515370709,21.6853641112842,437,21.6853641112842,437,NA,NA,NA,NA
"1787","Khotang_Bahunidanda","East","Sagarmatha","Khotang",1696.62180601,376.18,TRUE,0.221722954796081,-6341.21862792969,3050,3319,3.89906915179199,80.8367309570312,794,1.762173593,NA,NA,NA,NA,NA,NA,169.12117780745,147.154265239944,0.0930212127067149,5
"1788","Khotang_Bakachol","East","Sagarmatha","Khotang",1756.08889847,400.83,TRUE,0.228251542589458,-6004.63024902344,3083,3496,2.09214961577223,79.6339912414551,2105,1.389280241,112.507454164326,26.2378828152397,39.9219976180656,636,40.2979413387986,644,84.4000568799675,8.68000467931952,0.00844000568799675,1
"1789","Khotang_Baksila","East","Sagarmatha","Khotang",1411.60042414,629.7,TRUE,0.446089409744714,-6094.16845703125,3332,3919,1.59609237415497,77.0927505493164,1564,1.398476257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","Khotang_Bamrang","East","Sagarmatha","Khotang",698.59108507,89.53,TRUE,0.128157948066327,-7425.64526367188,5225,3456,3.48774382872083,74.7287139892578,1619,1.351270502,65.7349202167243,17.4474196564717,18.1104080918828,314,16.8484168352559,310,84.5089494436979,124.792088678606,0.219723594483733,11
"1791","Khotang_Barahapokhari","East","Sagarmatha","Khotang",3023.05938242,1430.11,TRUE,0.47306712144542,-1198.41052246094,5142,4765,2.41433864020913,82.9385223388672,907,1.419905452,NA,NA,NA,NA,NA,NA,84.7026516422629,94.501223156346,0.101635866522044,8
"1792","Khotang_Baspani","East","Sagarmatha","Khotang",420.25351667,7.6,TRUE,0.0180843221972794,-3655.52294921875,2035,1886,1.09461229563564,75.6834182739258,1612,1.386241693,75.0627823593095,18.3545196501004,16.0294708313595,338,15.6503588896303,337,126.677182422951,92.6012130970063,0.0591126297358423,4
"1793","Khotang_Batase","East","Sagarmatha","Khotang",1994.97381986,480.1,TRUE,0.240654787155899,-5157.19201660156,3840,4779,2.44057965391609,83.0213928222656,834,1.491676644,47.0212593656033,21.2032212650245,68.5486184624776,1524,64.43580490388,1509,126.920840797946,42.2260435236901,1.49760695980117,48
"1794","Khotang_Bijayakharka","East","Sagarmatha","Khotang",714.4485821,892.03,TRUE,1,-7814.2119140625,3284,3055,2.15360362780415,79.9241790771484,1124,1.395805965,56.3623861065134,18.3907637057371,20.2567983626876,586,18.5601194157893,573,169.095544062555,123.284237972442,0.422755219050124,21
"1795","Khotang_Buipa","East","Sagarmatha","Khotang",1306.94202077,239.54,TRUE,0.18328280535266,-2078.3173828125,5729,5454,3.17658561336132,75.6807861328125,1352,1.478641477,NA,NA,NA,NA,NA,NA,211.34475915879,176.076205767471,0.30428406910263,12
"1796","Khotang_Chhitapokhari","East","Sagarmatha","Khotang",1728.10657758,399.66,TRUE,0.231270458191111,-1244.72021484375,3354,2360,2.33008322334374,79.3768310546875,2104,1.43993264,169.180404887535,38.4005973119419,49.6590693167044,588,49.6590693167044,588,84.5994740035385,85.3211445331134,0.0169198948007077,2
"1797","Khotang_Chhorambu","East","Sagarmatha","Khotang",691.66752538,0,FALSE,0,-4438.21630859375,2290,2828,1.82577617070488,77.0318222045898,1022,1.501580419,NA,NA,NA,NA,NA,NA,126.912152020261,26.9769088663915,1.01523065144122,18
"1798","Khotang_Chipring","East","Sagarmatha","Khotang",631.07624985,464,TRUE,0.735251881385629,-4586.39074707031,1762,1319,2.19427833644251,75.2226867675781,1860,1.476757238,94.0202162452042,28.1162078959492,10.9540418268682,181,10.9540418268682,181,NA,NA,NA,NA
"1799","Khotang_Chisapani","East","Sagarmatha","Khotang",1320.0511689,727.01,TRUE,0.550743802307162,-5499.55651855469,5591,5314,2.70127844407281,77.7322463989258,1117.5,1.49654712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","Khotang_Chyandada","East","Sagarmatha","Khotang",2072.61876813,235.17,TRUE,0.113465150280473,-4628.73291015625,3340,3492,1.80800907651733,77.3058242797852,2049,1.364718615,131.478324888274,32.5306052220404,42.6250900559433,687,43.5370024510384,693,84.5514812506735,176.935980330751,0.439616414877027,11
