FID,VDC_Jur,GID_4,GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,CC_4,NAME_5,CF_area,CF,Frst_size,Frst,Gap_size,Gaps,Floss_size,Floss,Mean_dist,CF_F,Floss_CF,Floss_Frst
699,Dang_Dhikpur,NPL.4.3.1.7_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Dhikpur,NA,Village development committee,Village development committee,NA,Dhikpur,34.2,9,24.8349459,8,0.294898705,44,0,0,0,0,0,0
700,Dang_Duruwa,NPL.4.3.1.8_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Duruwa,NA,Village development committee,Village development committee,NA,Duruwa,1910.5,15,347.4899419,21,13.40593148,417,0.008477534,1,0,0,0,0.00002
701,Dang_Gadhawa,NPL.4.3.1.9_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Gadhawa,NA,Village development committee,Village development committee,NA,Gadhawa,2347.17,14,0,0,58.60752469,2222,0,0,0,0,0,0
702,Dang_Gangapraspur,NPL.4.3.1.10_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Gangapraspur,NA,Village development committee,Village development committee,NA,Gangapraspur,1903.6,9,0,0,41.38803329,1311,0,0,0,0,0,0
703,Dang_Gobardiya,NPL.4.3.1.11_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Gobardiya,NA,Village development committee,Village development committee,NA,Gobardiya,4089.24,21,8618.792557,15,210.0752541,5643,1.263907425,96,174.7928691,0,0,0.00015
704,Dang_Goltakuri,NPL.4.3.1.12_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Goltakuri,NA,Village development committee,Village development committee,NA,Goltakuri,2577.86,10,4921.528348,19,131.284791,2099,0.631071,26,94.38035466,0,0,0.00013
705,Dang_Halwar,NPL.4.3.1.13_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Halwar,NA,Village development committee,Village development committee,NA,Halwar,1094.71,10,1994.655004,15,47.6992803,1264,0.101577581,12,254.1904373,0,0,0.00005
706,Dang_Hansipur,NPL.4.3.1.14_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Hansipur,NA,Village development committee,Village development committee,NA,Hansipur,3441.68,10,9935.56541,13,205.2699115,3201,1.873414779,152,188.5952969,0,0,0.00019
707,Dang_Hapur,NPL.4.3.1.15_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Hapur,NA,Village development committee,Village development committee,NA,Hapur,2031,20,3498.087658,17,71.83774861,1573,0.380979132,30,299.8146792,0,0,0.00011
708,Dang_Hekuli,NPL.4.3.1.16_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Hekuli,NA,Village development committee,Village development committee,NA,Hekuli,217.04,13,214.4114369,29,3.201465575,308,0.452853292,16,6.363864174,0,0,0.00211
709,Dang_Kabhre,NPL.4.3.1.17_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Kabhre,NA,Village development committee,Village development committee,NA,Kabhre,2333.67,10,4667.922546,5,131.5900062,2438,2.279214489,161,202.6605693,0,0,0.00049
710,Dang_Koilabas,NPL.4.3.1.18_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Koilabas,NA,Village development committee,Village development committee,NA,Koilabas,821.23,3,0,0,95.50712374,2617,0,0,0,0,0,0
711,Dang_Lalmatiya,NPL.4.3.1.19_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Lalmatiya,NA,Village development committee,Village development committee,NA,Lalmatiya,5112.49,7,4590.744682,10,85.27622053,1601,0.142446845,12,111.9933789,0,0,0.00003
712,Dang_Laxmipur,NPL.4.3.1.20_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Laxmipur,NA,Village development committee,Village development committee,NA,Laxmipur,3614.57,14,4581.282135,11,110.8511616,2105,0.593109056,35,108.4663954,0,0,0.00013
713,Dang_Loharpani,NPL.4.3.1.21_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Loharpani,NA,Village development committee,Village development committee,NA,Loharpani,824.83,10,4219.36572,9,117.8853094,2017,0.929441081,61,163.2120869,0,0,0.00022
714,Dang_Manpur,NPL.4.3.1.22_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Manpur,NA,Village development committee,Village development committee,NA,Manpur,1119.83,5,24.4132393,5,1.654861048,61,0,0,0,0,0,0
715,Dang_Narayanpur,NPL.4.3.1.23_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Narayanpur,NA,Village development committee,Village development committee,NA,Narayanpur,231.24,8,142.1953747,19,5.425752886,166,0.008474633,1,0,0,0,0.00006
716,Dang_Panchakule,NPL.4.3.1.24_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Panchakule,NA,Village development committee,Village development committee,NA,Panchakule,1388.01,5,5489.721057,14,67.92641779,1494,0.483173381,10,308.010665,0,0,0.00009
717,Dang_Pawannagar,NPL.4.3.1.25_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Pawannagar,NA,Village development committee,Village development committee,NA,Pawannagar,1277.06,9,1394.682053,10,30.55738201,850,0,0,0,0,0,0
718,Dang_Phulbari,NPL.4.3.1.26_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Phulbari,NA,Village development committee,Village development committee,NA,Phulbari,3746.79,13,3025.542815,21,121.9422604,2126,0.228971829,22,93.2431938,0,0,0.00008
719,Dang_Purandhara,NPL.4.3.1.27_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Purandhara,NA,Village development committee,Village development committee,NA,Purandhara,4113.68,12,9385.879035,22,162.1077096,3334,0.296343333,22,262.9706763,0,0,0.00003
720,Dang_Rajpur,NPL.4.3.1.28_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Rajpur,NA,Village development committee,Village development committee,NA,Rajpur,10350.98,29,21825.43182,5,688.553936,13253,6.806572692,488,441.0966124,0,0,0.00031
721,Dang_Rampur,NPL.4.3.1.29_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Rampur,NA,Village development committee,Village development committee,NA,Rampur,5750.44,21,7555.211425,16,159.895243,2879,0.923998233,76,233.7398291,0,0,0.00012
722,Dang_Saidha,NPL.4.3.1.30_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Saidha,NA,Village development committee,Village development committee,NA,Saidha,1137.86,9,4391.386585,8,144.3439992,3270,1.151314867,107,100.4232017,0,0,0.00026
723,Dang_Satbariya,NPL.4.3.1.31_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Satbariya,NA,Village development committee,Village development committee,NA,Satbariya,12671.53,26,17205.9719,16,396.6192739,7126,8.64901828,483,243.5822923,0,0,0.0005
724,Dang_Saudiyar,NPL.4.3.1.32_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Saudiyar,NA,Village development committee,Village development committee,NA,Saudiyar,1844.73,15,130.9644043,33,2.598751489,230,0,0,0,0,0,0
725,Dang_Shantinagar,NPL.4.3.1.33_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Shantinagar,NA,Village development committee,Village development committee,NA,Shantinagar,1228.59,8,2373.79823,9,42.02316297,1085,0.016926667,2,397.3339784,0,0,0.00001
726,Dang_Shreegaun,NPL.4.3.1.34_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Shreegaun,NA,Village development committee,Village development committee,NA,Shreegaun,0,0,455.631529,13,5.885478437,251,0,0,0,0,0,0
727,Dang_Sisahaniya,NPL.4.3.1.35_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Sisahaniya,NA,Village development committee,Village development committee,NA,Sisahaniya,2265.38,8,3694.771396,3,84.45801065,1629,0.292289138,31,197.3345945,0,0,0.00008
728,Dang_Sonpur,NPL.4.3.1.36_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Sonpur,NA,Village development committee,Village development committee,NA,Sonpur,2599.49,12,3611.169026,5,78.90634429,1599,1.026365024,55,97.38182951,0,0,0.00028
729,Dang_Syuja,NPL.4.3.1.37_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Syuja,NA,Village development committee,Village development committee,NA,Syuja,971.55,9,3086.443875,5,93.87479662,2024,0.830009955,54,174.6959983,0,0,0.00027
730,Dang_Tarigaun,NPL.4.3.1.38_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Tarigaun,NA,Village development committee,Village development committee,NA,Tarigaun,808.52,10,31.05102151,8,0.356552557,67,0.255094013,1,19.68478539,0,0,0.00822
731,Dang_TribhuwanNagar,NPL.4.3.1.39_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,TribhuwanNagar,NA,Village development committee,Village development committee,NA,TribhuwanNagar,2510.6,33,2886.245738,18,38.99679586,1137,0.355988826,32,166.8029165,0,0,0.00012
732,Dang_Tulsipur,NPL.4.3.1.40_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Tulsipur,NA,Village development committee,Village development committee,NA,Tulsipur,2626.05,19,4987.391414,17,104.6420452,2558,0.11006103,12,51.78715199,0,0,0.00002
733,Dang_Urahari,NPL.4.3.1.41_1,NPL,Nepal,NPL.4_1,Mid-Western,NPL.4.3_1,Rapti,NPL.4.3.1_1,Dang,Urahari,NA,Village development committee,Village development committee,NA,Urahari,494.63,11,73.61613854,13,1.52176251,82,0,0,0,0,0,0
734,Darchula_Bhagawati,NPL.3.1.3.1_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Bhagawati,NA,Village development committee,Village development committee,NA,Bhagawati,201.4,5,1452.829796,1,79.61862689,1533,0,0,0,0,0,0
735,Darchula_Boharigau,NPL.3.1.3.2_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Boharigau,NA,Village development committee,Village development committee,NA,Boharigau,224.02,8,1408.494638,3,97.71868191,1923,0.151059522,17,77.62583,0,0,0.00011
736,Darchula_Bramhadev,NPL.3.1.3.3_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Bramhadev,NA,Village development committee,Village development committee,NA,Bramhadev,36,1,491.8181274,2,16.59766229,413,0,0,0,0,0,0
737,Darchula_Byash,NPL.3.1.3.4_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Byash,NA,Village development committee,Village development committee,NA,Byash,216.7,2,1336.266449,41,35.02549778,3054,130.2549519,1729,60.39127286,0,0,0.09748
738,Darchula_Chhapari,NPL.3.1.3.5_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Chhapari,NA,Village development committee,Village development committee,NA,Chhapari,264.12,6,1731.255412,1,20.92280188,449,0.134003315,9,373.4183165,0,0,0.00008
739,Darchula_Dadakot,NPL.3.1.3.6_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dadakot,NA,Village development committee,Village development committee,NA,Dadakot,90.44,3,1113.487396,2,38.31217725,753,0,0,0,0,0,0
740,Darchula_Dattu,NPL.3.1.3.7_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dattu,NA,Village development committee,Village development committee,NA,Dattu,187.11,10,917.65843,3,35.49845267,622,0,0,0,0,0,0
741,Darchula_Dethala,NPL.3.1.3.8_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dethala,NA,Village development committee,Village development committee,NA,Dethala,107.04,10,1819.573837,19,67.30629267,1643,2.278524228,89,115.8444687,0,0,0.00125
742,Darchula_Dhap,NPL.3.1.3.9_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dhap,NA,Village development committee,Village development committee,NA,Dhap,150.2,1,4410.997576,7,74.58341555,1600,0.150870865,14,255.1077695,0,0,0.00003
743,Darchula_Dhari,NPL.3.1.3.10_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dhari,NA,Village development committee,Village development committee,NA,Dhari,94.55,4,2895.55176,4,53.15924477,1453,1.565810369,87,97.65709477,0,0,0.00054
744,Darchula_Dhaulakot,NPL.3.1.3.11_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dhaulakot,NA,Village development committee,Village development committee,NA,Dhaulakot,144.13,6,960.054366,6,29.09434937,796,0.652636261,25,88.4534115,0,0,0.00068
745,Darchula_Dhuligada,NPL.3.1.3.12_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Dhuligada,NA,Village development committee,Village development committee,NA,Dhuligada,65.63,4,3102.387935,16,97.61051381,2626,0.893424514,42,744.3442625,0,0,0.00029
746,Darchula_Eyarkot,NPL.3.1.3.13_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Eyarkot,NA,Village development committee,Village development committee,NA,Eyarkot,122.67,5,6167.708584,2,67.58580289,1559,0.97714912,84,374.2134078,0,0,0.00016
747,Darchula_Ghusa,NPL.3.1.3.14_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Ghusa,NA,Village development committee,Village development committee,NA,Ghusa,119.52,1,5491.415676,53,127.6014286,8407,1.297632047,101,159.9286854,0,0,0.00024
748,Darchula_Gokuleswor,NPL.3.1.3.15_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Gokuleswor,NA,Village development committee,Village development committee,NA,Gokuleswor,59.6,2,935.4963952,2,45.30711685,1000,0.16777346,16,172.1371604,0,0,0.00018
749,Darchula_Guljar,NPL.3.1.3.16_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Guljar,NA,Village development committee,Village development committee,NA,Guljar,148,8,6465.157545,17,134.0005994,10678,21.5219704,398,74.89027156,0,0,0.00333
750,Darchula_Gwani,NPL.3.1.3.17_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Gwani,NA,Village development committee,Village development committee,NA,Gwani,222.1,12,2384.226226,3,95.13570723,2226,0.184599194,17,122.7146151,0,0,0.00008
751,Darchula_Hikila,NPL.3.1.3.18_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Hikila,NA,Village development committee,Village development committee,NA,Hikila,135,1,1097.543715,4,29.0827594,682,0.460455956,10,9.4718093,0,0,0.00042
752,Darchula_Hunainath,NPL.3.1.3.19_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Hunainath,NA,Village development committee,Village development committee,NA,Hunainath,76.24,2,1060.196414,1,54.42284711,1008,0.033563349,3,128.1506836,0,0,0.00003
753,Darchula_Huti,NPL.3.1.3.20_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Huti,NA,Village development committee,Village development committee,NA,Huti,255.3,5,429.4150813,2,11.45826276,385,0.267887228,19,20.50614437,0,0,0.00062
754,Darchula_Kante,NPL.3.1.3.21_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Kante,NA,Village development committee,Village development committee,NA,Kante,137.74,8,2058.86974,2,42.30838695,922,0.100540953,6,1176.710383,0,0,0.00005
755,Darchula_Khalanga,NPL.3.1.3.22_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Khalanga,NA,Village development committee,Village development committee,NA,Khalanga,449.13,12,3036.458161,3,53.74623119,1221,0.22629936,11,314.9401113,0,0,0.00007
756,Darchula_Khandeswori,NPL.3.1.3.23_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Khandeswori,NA,Village development committee,Village development committee,NA,Khandeswori,145.62,8,6931.446977,38,160.4332397,14338,0.082608484,5,147.4748922,0,0,0.00001
757,Darchula_Khar,NPL.3.1.3.24_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Khar,NA,Village development committee,Village development committee,NA,Khar,271.84,16,2055.498623,2,62.19959859,1607,0.301635025,28,57.34480315,0,0,0.00015
758,Darchula_Kharkada,NPL.3.1.3.25_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Kharkada,NA,Village development committee,Village development committee,NA,Kharkada,74.86,6,1422.708066,1,73.02382252,1251,0.02518547,3,367.2225264,0,0,0.00002
759,Darchula_Lali,NPL.3.1.3.26_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Lali,NA,Village development committee,Village development committee,NA,Lali,265.09,9,2086.537068,10,77.69439116,1649,0.956876896,39,262.3577384,0,0,0.00046
760,Darchula_Latinath,NPL.3.1.3.27_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Latinath,NA,Village development committee,Village development committee,NA,Latinath,242.59,6,4393.402819,2,75.1449978,1509,0.932405567,82,226.1418656,0,0,0.00021
761,Darchula_Malikarjun,NPL.3.1.3.28_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Malikarjun,NA,Village development committee,Village development committee,NA,Malikarjun,141.35,9,1681.744531,1,54.55283626,902,0.033558012,4,334.6515497,0,0,0.00002
762,Darchula_Pipalchauri,NPL.3.1.3.29_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Pipalchauri,NA,Village development committee,Village development committee,NA,Pipalchauri,417.47,7,509.9093548,3,18.48607002,633,0.324158521,17,162.3776733,0,0,0.00064
763,Darchula_Ranisikhar,NPL.3.1.3.30_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Ranisikhar,NA,Village development committee,Village development committee,NA,Ranisikhar,90.65,7,884.9157962,5,40.09936256,895,0.704612146,45,148.8966646,0,0,0.0008
764,Darchula_Rapla,NPL.3.1.3.31_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Rapla,NA,Village development committee,Village development committee,NA,Rapla,10701,3,5781.081418,20,84.14772257,3074,4.423062671,217,118.8539419,0,0,0.00077
765,Darchula_Rithachaupata,NPL.3.1.3.32_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Rithachaupata,NA,Village development committee,Village development committee,NA,Rithachaupata,6.6,1,1538.675744,1,117.6160735,2034,0.083927996,10,86.56254484,0,0,0.00005
766,Darchula_Sankarpur,NPL.3.1.3.33_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sankarpur,NA,Village development committee,Village development committee,NA,Sankarpur,94.17,8,1741.000585,1,65.16501182,1105,0.075514516,8,271.7823405,0,0,0.00004
767,Darchula_Seri,NPL.3.1.3.34_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Seri,NA,Village development committee,Village development committee,NA,Seri,0,0,1067.901107,10,51.71316894,1873,0.4848902,40,113.0524331,0,0,0.00045
768,Darchula_Sharmauli,NPL.3.1.3.35_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sharmauli,NA,Village development committee,Village development committee,NA,Sharmauli,89.79,9,926.825281,13,65.77137225,1640,0.40732685,18,22.76737371,0,0,0.00044
769,Darchula_Sikhar,NPL.3.1.3.36_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sikhar,NA,Village development committee,Village development committee,NA,Sikhar,44.32,3,685.4434877,12,32.06128929,1144,0.043439159,5,213.7172894,0,0,0.00006
770,Darchula_Sipti,NPL.3.1.3.37_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sipti,NA,Village development committee,Village development committee,NA,Sipti,33.88,3,3262.559778,1,82.25762655,1805,1.942899647,129,312.8412837,0,0,0.0006
771,Darchula_Sitaula,NPL.3.1.3.38_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sitaula,NA,Village development committee,Village development committee,NA,Sitaula,45.5,1,9047.89663,15,129.1718427,3056,8.481735797,535,335.6852454,0,0,0.00094
772,Darchula_Sunsera,NPL.3.1.3.39_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Sunsera,NA,Village development committee,Village development committee,NA,Sunsera,3524.1,6,5911.952591,9,96.5412855,2928,0.623728367,51,135.794493,0,0,0.00011
773,Darchula_Tapoban,NPL.3.1.3.40_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Tapoban,NA,Village development committee,Village development committee,NA,Tapoban,0,0,997.1782492,3,40.17200752,1741,6.117687117,283,131.2357511,0,0,0.00613
774,Darchula_Uku,NPL.3.1.3.41_1,NPL,Nepal,NPL.3_1,Far-Western,NPL.3.1_1,Mahakali,NPL.3.1.3_1,Darchula,Uku,NA,Village development committee,Village development committee,NA,Uku,432.65,10,1906.606218,5,56.2028617,1111,0.696393435,46,197.6492989,0,0,0.00037
775,Dhading_Aginchok,NPL.1.1.2.1_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Aginchok,NA,Village development committee,Village development committee,NA,Aginchok,291.42,11,937.1527655,3,29.74453008,594,0,0,0,0,0,0
776,Dhading_Baireni,NPL.1.1.2.2_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Baireni,NA,Village development committee,Village development committee,NA,Baireni,1455.14,40,4389.55018,7,126.2772718,2657,2.533912846,151,132.9776477,0,0,0.00058
777,Dhading_Baseri,NPL.1.1.2.3_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Baseri,NA,Village development committee,Village development committee,NA,Baseri,51.99,4,907.7437478,5,20.72630852,524,0.008234392,1,202.1087658,0,0,0.00001
778,Dhading_Benighat,NPL.1.1.2.4_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Benighat,NA,Village development committee,Village development committee,NA,Benighat,1219.07,14,2817.411856,17,79.12539977,1629,0.032622421,4,55.8652517,0,0,0.00001
779,Dhading_Bhumesthan,NPL.1.1.2.5_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Bhumesthan,NA,Village development committee,Village development committee,NA,Bhumesthan,936.46,24,2512.262998,13,101.6146816,2214,0.097903014,6,135.9116642,0,0,0.00004
780,Dhading_Budhathum,NPL.1.1.2.6_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Budhathum,NA,Village development committee,Village development committee,NA,Budhathum,91.31,8,888.0051104,7,43.1236992,922,0,0,0,0,0,0
781,Dhading_Chainpur,NPL.1.1.2.7_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Chainpur,NA,Village development committee,Village development committee,NA,Chainpur,692.87,22,1416.446492,8,46.24255197,905,0,0,0,0,0,0
782,Dhading_ChhatreDyaurali,NPL.1.1.2.8_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,ChhatreDyaurali,NA,Village development committee,Village development committee,NA,ChhatreDyaurali,40.95,4,2585.000681,2,55.46732291,1197,0.577087155,24,196.0769378,0,0,0.00022
783,Dhading_Darkha,NPL.1.1.2.9_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Darkha,NA,Village development committee,Village development committee,NA,Darkha,237.73,8,1506.797399,4,70.42766402,1337,0.181013484,10,69.91143669,0,0,0.00012
784,Dhading_Dhola,NPL.1.1.2.10_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Dhola,NA,Village development committee,Village development committee,NA,Dhola,66.53,6,612.1233173,31,32.34748336,792,0.008250786,1,0,0,0,0.00001
785,Dhading_Dhussa,NPL.1.1.2.11_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.2_1,Dhading,Dhussa,NA,Village development committee,Village development committee,NA,Dhussa,1190.68,25,4190.001031,4,108.8037982,2285,0.024485964,3,275.8441715,0,0,0.00001
